id,man,ypr,lat_e,long_e,elvt_e,fov_e,lat,long,elvt,fov,yaw,ptch,roll,path
1607,0,0.17334 -0.124253 0.012271,47.5001,10.9119,1731.000000,0.749125,47.5001378100006,10.9119042500167,1733.500000,0.7491245711,0.17334,-0.124253,0.012271,
1608,0,1.15815 -0.105844 -0.0368137,47.5001,10.9119,1731.000000,1.14772,47.5001456599988,10.9118865700139,1733.500000,1.1477200395,1.15815,-0.105844,-0.0368137,
1609,0,0.326737 -0.421843 0.0122707,47.5093,10.9163,2023.000000,1.14772,47.5092888000639,10.9163263298722,2022.500000,1.1477200395,0.326737,-0.421843,0.0122707,
1610,0,2.06627 -0.228564 -0.0122704,47.50753021,10.91431713,1910.500000,1.14772,47.5094,10.9163,2031.000000,1.14772,2.06627,-0.228564,-0.0122704,
1611,0,0.41264 -0.431049 0.024542,47.5094,10.9163,2031.000000,1.14772,47.5093956000306,10.9162855000306,2031.000000,1.1477200395,0.41264,-0.431049,0.024542,
1612,0,-1.5079 -0.204018 -0.0122709,47.5094,10.9163,2031.000000,1.14772,47.5094128,10.916296,2033.000000,1.1477200395,-1.5079,-0.204018,-0.0122709,
1613,0,-0.348214 -0.151864 -0.0122712,47.5094,10.9163,2031.000000,0.749125,47.5094130699972,10.9162990100306,2033.000000,0.7491245711,-0.348214,-0.151864,-0.0122712,
1614,0,-0.409576 -0.289921 -8.29264e-08,47.5072,10.9107,1972.500000,1.14772,47.5071687399861,10.9106445000361,1970.500000,1.1477200395,-0.409576,-0.289921,-8.29264E-08,
1615,0,-0.495473 -0.219358 -4.0981e-08,47.5072,10.9106,1968.500000,1.14772,47.507164,10.9106389499833,1970.500000,1.1477200395,-0.495473,-0.219358,-4.0981E-08,
1616,0,-0.526154 -0.268446 0.0122713,47.5061,10.9099,1929.000000,1.14772,47.5061014699889,10.9099334100083,1931.000000,1.1477200395,-0.526154,-0.268446,0.0122713,
1617,0,2.14911 -0.164135 7.16985e-07,47.4987,10.9119,1682.500000,0.901753,47.4992810800306,10.91207541,1704.000000,0.9017534375,2.14911,-0.164135,7.16985E-07,
1618,0,1.98651 -0.0905063 0.0122718,47.49213791,10.9197731,1318.500000,1.14772,47.4941,10.9177,1449.500000,1.14772,1.98651,-0.0905063,0.0122718,
1619,0,-0.980215 0.056756 0.0368134,46.71357727,8.044937134,1778.500000,0.547849,46.7096,8.04886,1881.000000,0.547849,-0.980215,0.056756,0.0368134,
1620,0,0.0690288 0.00460231 0.0736326,47.5458,11.2178,1786.500000,1.14772,47.5464979499806,11.2180982,1807.500000,1.1477200395,0.0690288,0.00460231,0.0736326,
1621,0,0.86363 -0.026079 0.024542,47.5531,11.2074,1720.000000,1.14772,47.5530603800194,11.20737745,1719.000000,1.1477200395,0.86363,-0.026079,0.024542,
1622,0,1.76868 -0.0107382 0.0122721,47.5531,11.2073,1720.000000,1.14772,47.55309502,11.2073345500028,1720.000000,1.1477200395,1.76868,-0.0107382,0.0122721,
1623,0,1.4312 0.0567543 0.0122696,47.5511,11.1901,1891.500000,1.14772,47.5511085500031,11.1901079900111,1891.500000,1.1477200395,1.4312,0.0567543,0.0122696,
1624,0,3.06029 -0.0874367 -0.0122708,47.5503,11.1888,1935.000000,1.14772,47.5502879000014,11.1888211299889,1934.500000,1.1477200395,3.06029,-0.0874367,-0.0122708,
1625,0,1.23255 -0.167973 -4.13736e-07,47.4211,10.3422,2174.000000,0.950022,47.421697,10.342269,2202.500000,0.9500223146,1.23255,-0.167973,-4.13736E-07,
1626,0,1.51174 -0.0697972 -0.0245434,47.3502,8.49025,830.000000,0.330298,47.350356,8.490082,822.500000,0.3302976336,1.51174,-0.0697972,-0.0245434,
1627,1,0.463829 0.00486157 0.032266,46.8629,10.8998,2407.500000,1.71151,46.863869,10.899163,2439.000000,1.7521175808,0.463829,0.00486157,0.032266,
1628,0,-0.151864 0.127319 2.4249e-07,47.4621,10.506,1164.500000,1.5708,47.4621,10.506,1164.500000,1.5708,-0.151864,0.127319,2.4249E-07,
1629,0,0.320602 -0.0322142 0.0245421,47.4211,10.9852,2953.500000,0.119856,47.421145,10.9852183333333,2956.000000,0.1198564111,0.320602,-0.0322142,0.0245421,
1630,0,0.253107 0.102777 -0.0490841,45.9942627,7.755870819,2565.000000,0.260336,45.9903,7.75987,2673.000000,0.289262,0.253107,0.102777,-0.0490841,
1631,0,-0.299124 0.0874365 0.0122712,47.0382309,12.84375286,1263.500000,0.875956,47.0401,12.8418,1306.000000,0.875956,-0.299124,0.0874365,0.0122712,
1632,0,0.584447 -0.0352806 -0.073633,46.24052429,14.30048561,782.000000,0.329459,46.2426,14.3025,819.500000,0.329459,0.584447,-0.0352806,-0.073633,
1633,0,-2.054 0.00460252 0.0122711,46.00670242,12.01854038,1072.500000,0.407924,46.0046,12.0204,1121.500000,0.407924,-2.054,0.00460252,0.0122711,
1634,0,-1.29315 0.102777 2.56904e-07,46.75104904,8.08654213,667.000000,0.760223,46.7491,8.08842,674.500000,0.691112,-1.29315,0.102777,2.56904E-07,
1635,0,1.50483 0.084367 -0.0245428,46.5848,7.96226,2068.000000,0.973799,46.5848,7.96226,2068.000000,0.973799,1.50483,0.084367,-0.0245428,
1636,0,0.24697 -0.299127 -1.64882e-07,47.4213,10.9847,2941.500000,0.497473,47.4213,10.9847,2941.500000,0.497473,0.24697,-0.299127,-1.64882E-07,
1637,0,0.103544 -0.0406493 0.0122709,46.5757,7.96819,2218.000000,0.761013,46.576194,7.967233,2165.500000,0.7610133966,0.103544,-0.0406493,0.0122709,
1638,0,2.2166 -0.102777 -0.0122703,46.7335,8.25326,2132.500000,0.884749,46.7335,8.25326,2132.500000,0.884749,2.2166,-0.102777,-0.0122703,
1639,0,-1.68585 0.167205 0.0368131,45.2229,5.75943,538.000000,1.12765,45.2229,5.75943,538.000000,1.12765,-1.68585,0.167205,0.0368131,
1640,0,2.45054 -0.0682637 0.0122715,47.792,12.4345,533.000000,1.17601,47.792227,12.434635,533.000000,1.1760062002,2.45054,-0.0682637,0.0122715,
1641,0,2.50806 -0.0291446 -0.0245416,47.9017,11.2495,719.500000,0.228303,47.901725,11.2495468333333,719.500000,0.2283027268,2.50806,-0.0291446,-0.0245416,
1642,0,2.57862 -0.0813012 0.0245427,47.9027,11.25,719.500000,0.339557,47.9026616666667,11.2500243333333,720.000000,0.3395568346,2.57862,-0.0813012,0.0245427,
1643,0,1.16429 0.176406 -0.0490843,45.9227,6.8705,1036.000000,0.947487,45.9227,6.8705,1036.000000,0.947487,1.16429,0.176406,-0.0490843,
1644,1,-1.78772 -0.258215 0.0223601,47.4238,10.3233,1624.000000,1.5283,47.424494,10.322772,1608.000000,1.6883093980,-1.78772,-0.258215,0.0223601,
1645,0,2.02946 0.0260782 -0.0245414,47.0753,12.7524,2393.000000,0.442229,47.0753,12.7524,2393.000000,0.442229,2.02946,0.0260782,-0.0245414,
1646,0,-0.366624 -0.0230092 0.0368132,47.0753,12.7524,2393.000000,1.16834,47.0753,12.7524,2393.000000,1.16834,-0.366624,-0.0230092,0.0368132,
1647,0,2.21047 -0.099708 0.0245427,47.1173,12.827,2400.500000,0.778896,47.1173,12.827,2400.500000,0.778896,2.21047,-0.099708,0.0245427,
1648,0,0.470932 0.0444842 -0.0245423,47.1164,12.8248,2442.500000,0.29482,47.1164,12.8248,2442.500000,0.29482,0.470932,0.0444842,-0.0245423,
1649,0,0.424913 0.0997073 -0.0368131,47.11936951,12.82895088,2399.000000,0.152253,47.1173,12.827,2400.500000,0.152253,0.424913,0.0997073,-0.0368131,
1650,0,-0.839088 -0.158 -0.0122711,47.1173,12.827,2400.500000,1.16834,47.1173,12.827,2400.500000,1.16834,-0.839088,-0.158,-0.0122711,
1651,0,0.351282 0.0567555 0.0368131,47.1167,12.8242,2422.000000,1.16834,47.1167,12.8242,2422.000000,1.16834,0.351282,0.0567555,0.0368131,
1652,0,-0.0322141 -0.0843675 0.012271,47.1173,12.827,2400.500000,1.02398,47.1173,12.827,2400.500000,1.02398,-0.0322141,-0.0843675,0.012271,
1653,0,-0.142659 -0.065961 8.32532e-09,47.11936951,12.82895088,2399.000000,1.68738,47.1173,12.827,2400.500000,1.68738,-0.142659,-0.065961,8.32532E-09,
1654,0,-0.342075 0.167205 0.0245425,47.0753,12.7524,2393.000000,0.944638,47.0753,12.7524,2393.000000,0.944638,-0.342075,0.167205,0.0245425,
1655,0,0.391165 0.0843667 0.036813,47.1164,12.8248,2442.500000,0.109143,47.1164,12.8248,2442.500000,0.109143,0.391165,0.0843667,0.036813,
1656,0,0.185612 0.0536896 -0.036813,47.1167,12.8248,2428.000000,0.22838,47.1167,12.8248,2428.000000,0.22838,0.185612,0.0536896,-0.036813,
1657,0,0.151097 0.0513867 -1.15266e-08,47.6215,15.2691,979.000000,0.704089,47.621669,15.269966,988.000000,0.7040892231,0.151097,0.0513867,-1.15266E-08,
1658,0,1.38595 0.06366 0.0245415,47.323,10.1545,1197.000000,0.950022,47.323183,10.154575,1200.000000,0.9500223146,1.38595,0.06366,0.0245415,
1659,0,1.20648 -0.0774661 -0.0122714,47.3249,10.129,1889.000000,1.46563,47.325536,10.128755,1917.000000,1.4656314412,1.20648,-0.0774661,-0.0122714,
1660,0,1.66974 -0.141892 0.0122738,47.3263,10.1284,1947.500000,1.68831,47.326738,10.128294,1966.500000,1.6883093980,1.66974,-0.141892,0.0122738,
1661,0,-2.83633 0.24697 -0.0245423,45.801,6.70741,1490.000000,0.437764,45.801,6.70741,1490.000000,0.437764,-2.83633,0.24697,-0.0245423,
1662,0,1.2778 0.105841 0.0490838,47.2245,12.9932,930.500000,0.947487,47.2245,12.9932,930.500000,0.947487,1.2778,0.105841,0.0490838,
1663,0,1.11904 -0.189448 -0.0245432,47.3334,10.1914,1874.500000,1.68831,47.333961,10.191227,1875.000000,1.6883093980,1.11904,-0.189448,-0.0245432,
1664,0,-1.44961 -0.032214 0.0245425,47.7252,13.2275,1425.000000,0.8992,47.7252,13.2275,1425.000000,0.8992,-1.44961,-0.032214,0.0245425,
1665,1,0.700184 -0.0597004 -0.0284358,47.4087,10.3469,1905.500000,1.68836,47.408863,10.346555,1911.500000,1.6883093980,0.700184,-0.0597004,-0.0284358,
1666,0,1.14052 -0.141894 -0.0245425,47.4082,10.3466,1874.500000,0.950022,47.408872,10.346536,1911.000000,0.9500223146,1.14052,-0.141894,-0.0245425,
1667,0,-0.118117 0.0659605 0.0122711,46.7507,13.0186,740.500000,0.337812,46.7507,13.0186,740.500000,0.337812,-0.118117,0.0659605,0.0122711,
1668,0,-3.05416 -0.0720963 -0.0122708,46.5593,7.84166,2683.500000,0.316082,46.5593,7.84166,2683.500000,0.316082,-3.05416,-0.0720963,-0.0122708,
1669,0,-1.87606 0.0659607 -0.012271,45.2947,5.7637,1318.500000,0.632573,45.2947,5.7637,1318.500000,0.632573,-1.87606,0.0659607,-0.012271,
1670,0,-0.605925 0.234699 -0.0122701,47.03822708,12.84404182,1267.000000,0.6315,47.0401,12.842,1307.000000,0.6315,-0.605925,0.234699,-0.0122701,
1671,0,-3.02961 0.194816 0.0245421,46.56702042,7.895847321,1711.500000,0.268035,46.5649,7.8978,1615.000000,0.268035,-3.02961,0.194816,0.0245421,
1672,0,-0.286852 -0.099708 -0.012271,46.4124,9.78912,2692.500000,1.17601,46.4124,9.78912,2692.500000,1.17601,-0.286852,-0.099708,-0.012271,
1673,0,1.07532 0.0076677 0.0245417,47.1023,8.52068,562.500000,1.02478,47.1023,8.52068,562.500000,1.02478,1.07532,0.0076677,0.0245417,
1674,0,1.17043 0.130388 0.024542,47.1024,8.52044,560.500000,0.346021,47.1024,8.52044,560.500000,0.346021,1.17043,0.130388,0.024542,
1675,0,1.67357 0.0444847 0.0122728,47.0271,8.52293,1625.000000,0.22687,47.0271,8.52293,1625.000000,0.22687,1.67357,0.0444847,0.0122728,
1676,0,-1.53552 -0.188681 1.40888e-07,47.0275,8.52233,1633.000000,0.56511,47.0275,8.52233,1633.000000,0.56511,-1.53552,-0.188681,1.40888E-07,
1677,0,2.09159 -0.187912 5.02977e-07,47.0248,8.51924,1573.500000,0.857007,47.025142,8.518705,1593.000000,1.1426759244,2.09159,-0.187912,5.02977E-07,
1678,0,-2.8486 -0.0997078 0.0245423,47.16,11.8856,782.500000,0.719363,47.16003,11.885647,783.500000,0.9591501731,-2.8486,-0.0997078,0.0245423,
1679,0,-1.22565 -0.0598253 -0.0122708,47.2139,11.715,1976.500000,0.349397,47.2139,11.715,1976.500000,0.349397,-1.22565,-0.0598253,-0.0122708,
1680,0,-1.0293 0.145729 0.0122716,47.22129059,11.71023369,1799.500000,0.596504,47.2233,11.7083,1781.000000,0.542276,-1.0293,0.145729,0.0122716,
1681,0,-2.43443 0.0874366 -3.18845e-08,46.5468,11.9106,2059.000000,0.95915,46.54682,11.910609,2059.500000,0.9591501731,-2.43443,0.0874366,-3.18845E-08,
1682,0,-2.56328 0.0383495 -0.0245421,46.5468,11.9106,2059.000000,0.587036,46.546804,11.910606,2059.500000,0.5870358593,-2.56328,0.0383495,-0.0245421,
1683,0,2.87314 -0.0997078 3.29006e-07,47.0538,8.48787,1714.000000,0.459595,47.053799,8.487878,1714.000000,0.4595951867,2.87314,-0.0997078,3.29006E-07,
1684,0,1.47415 -0.0935729 -0.0122726,47.0548,8.4852,1735.500000,0.960653,47.055138,8.484626,1744.500000,0.9606526379,1.47415,-0.0935729,-0.0122726,
1685,0,0.639672 0.127319 0.0122708,47.0551,8.48462,1743.500000,1.70688,47.055138,8.48462,1744.500000,1.7068762621,0.639672,0.127319,0.0122708,
1686,0,0.0690291 0.427978 0.0245427,45.9836,7.78218,3081.000000,0.62031,45.9836,7.78218,3081.000000,0.62031,0.0690291,0.427978,0.0245427,
1687,1,0.369416 -0.117764 -0.016993,45.9833,7.76217,2755.500000,1.72679,45.983186,7.762527,2756.000000,1.7521175808,0.369416,-0.117764,-0.016993,
1688,0,-0.84522 0.0199428 0.0122713,47.46855545,11.12650681,972.500000,0.356007,47.4707,11.1244,946.500000,0.356007,-0.84522,0.0199428,0.0122713,
1689,0,2.85474 -0.210156 2.48214e-07,46.1808,13.9774,1547.500000,0.776638,46.1807552264306,13.9774483257778,1545.000000,0.7766380919,2.85474,-0.210156,2.48214E-07,
1690,0,0.431048 0.0659603 -1.49006e-07,46.0234,7.75262,1599.000000,1.18649,46.0234,7.75262,1599.000000,1.18649,0.431048,0.0659603,-1.49006E-07,
1691,0,-1.71652 -0.0291445 -0.0122709,45.57588959,6.836674213,2125.500000,0.580584,45.572,6.83281,2135.000000,0.580584,-1.71652,-0.0291445,-0.0122709,
1692,0,-1.62755 -0.0352802 0.0122712,45.573,6.83292,2138.000000,0.947487,45.573,6.83292,2138.000000,0.947487,-1.62755,-0.0352802,0.0122712,
1693,0,-1.53552 -0.0414188 -0.036813,45.57588959,6.836674213,2125.500000,0.504127,45.572,6.83281,2135.000000,0.504127,-1.53552,-0.0414188,-0.036813,
1694,0,-1.65209 0.0536898 0.0245423,45.57389069,6.834830284,2119.500000,0.170481,45.572,6.83281,2135.000000,0.170481,-1.65209,0.0536898,0.0245423,
1695,0,0.327504 0.13729 -0.0122711,47.2687,9.40498,1141.500000,0.973799,47.268979,9.40464,1140.000000,0.9737992859,0.327504,0.13729,-0.0122711,
1696,0,1.53552 0.0843668 -1.20038e-06,47.8679,8.01586,1439.500000,0.43217,47.868574,8.015213,1446.000000,0.4321703093,1.53552,0.0843668,-1.20038E-06,
1697,0,1.2686 0.111981 -5.65898e-08,47.8023,13.0463,449.500000,0.172925,47.8023,13.0463,449.500000,0.172925,1.2686,0.111981,-5.65898E-08,
1698,0,-2.43443 -0.00460239 3.77064e-08,46.5869,7.96045,2077.000000,0.647114,46.5869,7.96045,2077.000000,0.647114,-2.43443,-0.00460239,3.77064E-08,
1699,0,-3.06029 0.219358 0.0122709,46.58708954,7.964709282,2000.500000,1.26042,46.5891,7.96259,2034.500000,1.14584,-3.06029,0.219358,0.0122709,
1700,0,2.21124 0.014574 -0.0122707,47.8412,12.6547,767.000000,0.973799,47.841411,12.654914,767.500000,0.9737992859,2.21124,0.014574,-0.0122707,
1701,0,-1.59074 -0.167205 0.0245423,46.794,8.39816,1791.000000,1.24805,46.794,8.39816666666667,1791.000000,1.2480471596,-1.59074,-0.167205,0.0245423,
1702,0,2.686 0.185611 -0.0122709,46.82029343,8.396133423,999.000000,0.339557,46.8183,8.39817,997.000000,0.339557,2.686,0.185611,-0.0122709,
1703,0,-0.148799 -0.032214 -0.012271,46.80962753,8.392591476,1219.000000,1.24805,46.8075,8.3945,1227.000000,1.24805,-0.148799,-0.032214,-0.012271,
1704,0,-0.427979 0.133454 -0.0122707,46.8185,8.39716,996.500000,1.08084,46.8185,8.39716666666667,996.500000,1.0808399132,-0.427979,0.133454,-0.0122707,
1705,0,1.04771 -0.0352804 -0.0122711,46.4161,8.11127,2101.000000,1.17601,46.4161,8.11127,2101.000000,1.17601,1.04771,-0.0352804,-0.0122711,
1706,0,1.13974 -0.00766906 -0.0245424,46.4116,8.10123,2208.500000,1.17601,46.4116,8.10123,2208.500000,1.17601,1.13974,-0.00766906,-0.0245424,
1707,0,1.05001 0.0207086 -0.0368134,46.6127,7.94179,2229.000000,0.884749,46.613,7.940833,2224.000000,0.8847491931,1.05001,0.0207086,-0.0368134,
1708,0,2.22581 0.0659604 0.0245428,46.6127,7.94179,2229.000000,0.884749,46.613,7.94083333333333,2224.000000,0.8847491931,2.22581,0.0659604,0.0245428,
1709,0,2.87852 0.163369 -0.0368129,46.6179,7.96375,1798.000000,0.232711,46.618166,7.963,1809.500000,0.2327105267,2.87852,0.163369,-0.0368129,
1710,1,-0.811799 0.00645163 0.0306028,46.5756,7.97428,2339.000000,0.538028,46.575666,7.973666,2320.000000,0.5651103820,-0.811799,0.00645163,0.0306028,
1711,0,2.10845 0.126552 3.41515e-07,46.6127,7.94179,2229.000000,0.704089,46.613166,7.940833,2227.500000,0.7040892231,2.10845,0.126552,3.41515E-07,
1712,0,2.22581 0.391165 0.0122709,46.61393738,7.959403038,1922.500000,0.729918,46.6179,7.96347,1802.000000,0.663562,2.22581,0.391165,0.0122709,
1713,0,-3.09941 0.0820677 0.0122711,46.6211,7.97989,1598.000000,0.884749,46.621333,7.979333,1610.500000,0.8847491931,-3.09941,0.0820677,0.0122711,
1714,0,2.62848 0.255408 -0.012271,46.5983,7.95994,2153.000000,0.582914,46.598833,7.959,2167.500000,0.5829140809,2.62848,0.255408,-0.012271,
1715,0,-0.861331 0.0375829 0.0368134,46.5753,7.97574,2387.000000,0.477219,46.575666,7.974833,2344.000000,0.4772190477,-0.861331,0.0375829,0.0368134,
1716,0,-0.786931 0.0690302 2.55467e-07,45.86840439,10.87743282,74.000000,0.442629,45.8704,10.8754,76.500000,0.442629,-0.786931,0.0690302,2.55467E-07,
1717,0,1.03544 -0.124254 0.0122706,46.5721,15.6052,352.500000,0.920234,46.5720872099944,15.60517857,352.000000,0.9202343668,1.03544,-0.124254,0.0122706,
1718,0,-2.5142 -0.136524 0.0122709,47.5785,13.1401,487.500000,1.14772,47.57849633,13.14012572,487.500000,1.1477200395,-2.5142,-0.136524,0.0122709,
1719,0,0.369689 -0.00460288 0.036813,47.5772,13.1399,492.000000,1.14772,47.5772040299944,13.1398521300528,492.000000,1.1477200395,0.369689,-0.00460288,0.036813,
1720,0,-0.848293 -0.056756 0.0245424,47.5549,13.0891,1840.500000,1.14772,47.554863,13.0890470899472,1841.000000,1.1477200395,-0.848293,-0.056756,0.0245424,
1721,0,3.10938 -0.348214 2.81709e-07,47.5546,13.0793,2023.000000,1.14772,47.554627909975,13.0792754500306,2024.500000,1.1477200395,3.10938,-0.348214,2.81709E-07,
1722,0,-1.46802 -0.0536898 2.15915e-07,47.5556,13.0737,2126.500000,1.14772,47.555627,13.0737225399417,2124.500000,1.1477200395,-1.46802,-0.0536898,2.15915E-07,
1723,0,-1.67664 0.0813013 -0.0368129,47.5564,13.0933,1737.500000,1.14772,47.55643902,13.0933334699667,1737.500000,1.1477200395,-1.67664,0.0813013,-0.0368129,
1724,0,-1.59074 -0.0751658 -0.036813,47.5555,13.0903,1820.500000,1.14772,47.5555023100028,13.0903408900083,1820.000000,1.1477200395,-1.59074,-0.0751658,-0.036813,
1725,0,-1.58153 -0.130389 -0.0122708,47.555,13.0841,1883.500000,1.14772,47.5550041000417,13.0841361499967,1881.000000,1.1477200395,-1.58153,-0.130389,-0.0122708,
1726,0,-3.07257 -0.185612 0.0368134,47.555,13.0841,1883.500000,1.14772,47.5550041000417,13.0841129000019,1882.500000,1.1477200395,-3.07257,-0.185612,0.0368134,
1727,0,-3.07257 -0.197882 0.0368134,47.5547,13.0804,1979.000000,1.14772,47.5547384800028,13.080449619925,1971.500000,1.1477200395,-3.07257,-0.197882,0.0368134,
1728,0,3.04802 -0.36969 0.0368134,47.5549,13.077,2097.500000,1.14772,47.5548973000056,13.0770245000306,2097.500000,1.1477200395,3.04802,-0.36969,0.0368134,
1729,0,3.06949 -0.452524 0.0122712,47.5549,13.0771,2097.000000,1.14772,47.5549202000083,13.0770568999333,2097.500000,1.1477200395,3.06949,-0.452524,0.0122712,
1730,0,2.9161 -0.23163 0.0245425,47.5556,13.0738,2124.000000,1.14772,47.5555899299944,13.0737593599944,2125.500000,1.1477200395,2.9161,-0.23163,0.0245425,
1731,0,-0.0322141 -0.118118 0.012271,47.5534,13.0497,2115.000000,1.14772,47.5533959399778,13.0497112699778,2115.500000,1.1477200395,-0.0322141,-0.118118,0.012271,
1732,0,-3.02041 -0.164135 1.73607e-07,47.5497,13.0509,1949.000000,1.14772,47.5496825999,13.0508957,1948.500000,1.1477200395,-3.02041,-0.164135,1.73607E-07,
1733,0,-0.16107 0.0536896 0.0368132,46.1605,14.1711,778.000000,0.582914,46.1604542121278,14.1711120959417,776.500000,0.5829140809,-0.16107,0.0536896,0.0368132,
1734,0,-2.0632 0.0444848 0.0245423,46.1591,14.3817,350.500000,0.22194,46.1590841452639,14.3816954335833,350.500000,0.2219404745,-2.0632,0.0444848,0.0245423,
1735,0,-0.888171 0.256175 -0.0122703,46.24956512,11.98536396,1054.500000,0.85502,46.2517,11.9833,1073.000000,0.950022,-0.888171,0.256175,-0.0122703,
1736,0,-0.578311 -0.0536899 0.0368133,46.41202927,11.75835896,2224.500000,0.386423,46.4079,11.7544,2269.000000,0.386423,-0.578311,-0.0536899,0.0368133,
1737,0,-0.645804 -0.0199429 2.09121e-07,46.41067886,11.75547409,2204.500000,0.950022,46.4087,11.7536,2213.500000,0.950022,-0.645804,-0.0199429,2.09121E-07,
1738,0,-0.59672 -0.0659609 0.0122711,46.41399765,11.75640297,2223.500000,0.592231,46.4101,11.7524,2170.500000,0.592231,-0.59672,-0.0659609,0.0122711,
1739,0,-0.838321 0.169504 -0.0245416,46.4213,11.7047,1399.500000,0.386423,46.421529,11.704902,1403.500000,0.3864232938,-0.838321,0.169504,-0.0245416,
1740,0,-0.550695 0.161069 -0.0122708,46.41962814,11.70696545,1419.500000,0.125708,46.4215,11.7049,1403.500000,0.125708,-0.550695,0.161069,-0.0122708,
1741,0,-0.918852 0.378892 0.0490847,46.2517,11.9833,1073.000000,0.245338,46.2517,11.9833,1073.000000,0.245338,-0.918852,0.378892,0.0490847,
1742,0,-0.231629 -0.00460257 0.0122711,46.4079,11.7544,2269.000000,0.207347,46.4079,11.7544,2269.000000,0.207347,-0.231629,-0.00460257,0.0122711,
1743,0,-0.409575 -0.0782319 0.012271,46.41399765,11.75640297,2223.500000,0.950022,46.4101,11.7524,2170.500000,0.950022,-0.409575,-0.0782319,0.012271,
1744,0,1.58461 0.0168757 -0.0122657,46.2927,12.032,784.500000,0.50338,46.2927,12.032,784.500000,0.50338,1.58461,0.0168757,-0.0122657,
1745,0,2.86087 0.329804 0.0122703,46.5853,7.96157,2060.000000,0.884749,46.5853,7.96157,2060.000000,0.884749,2.86087,0.329804,0.0122703,
1746,0,2.29023 0.36662 -0.024542,46.5853,7.96157,2060.000000,0.548335,46.5853,7.96157,2060.000000,0.548335,2.29023,0.36662,-0.024542,
1747,0,2.43136 -0.0905061 -0.0368126,47.84339905,13.08410645,466.500000,1.03779,47.8454,13.0822,482.500000,0.943443,2.43136,-0.0905061,-0.0368126,
1748,0,-0.326739 -0.210157 1.84889e-07,47.8343,13.1134,877.000000,0.8992,47.8343,13.1134,877.000000,0.8992,-0.326739,-0.210157,1.84889E-07,
1749,0,0.872835 0.0813003 -1.42857e-07,46.2237,11.9954,796.500000,0.592231,46.2237,11.9954,796.500000,0.592231,0.872835,0.0813003,-1.42857E-07,
1750,0,0.783865 0.115048 -0.0122711,46.21969223,11.99942017,826.500000,0.336414,46.2237,11.9954,796.500000,0.336414,0.783865,0.115048,-0.0122711,
1751,0,0.814545 0.157999 -0.0245423,46.2237,11.9954,796.500000,0.173477,46.2237,11.9954,796.500000,0.173477,0.814545,0.157999,-0.0245423,
1752,0,-0.339009 0.170271 -0.0122709,45.9383,7.72972,3843.500000,1.15872,45.9383,7.72972,3843.500000,1.15872,-0.339009,0.170271,-0.0122709,
1753,0,-0.240834 0.0199427 4.86768e-08,45.9383,7.72972,3843.500000,1.15872,45.9383,7.72972,3843.500000,1.15872,-0.240834,0.0199427,4.86768E-08,
1754,0,-0.259244 0.03528 -0.0122709,46.693,11.1875,603.000000,0.949375,46.6929600499389,11.1875367200306,603.000000,0.9493750316,-0.259244,0.03528,-0.0122709,
1755,0,-0.641971 -0.12502 -4.22127e-08,47.2951,9.46949,1107.500000,0.366441,47.295501,9.469399,1104.000000,0.4592852723,-0.641971,-0.12502,-4.22127E-08,
1756,0,-0.410342 -0.161836 0.0245421,47.2951,9.46949,1107.500000,0.366441,47.295501,9.469399,1104.000000,0.4592852723,-0.410342,-0.161836,0.0245421,
1757,0,-2.42829 0.0475544 -0.012271,47.58252716,11.30925465,799.500000,0.379968,47.5846,11.3074,801.500000,0.422187,-2.42829,0.0475544,-0.012271,
1758,0,-2.15525 0.0966417 1.50944e-07,46.3585,14.0862,506.000000,0.474948,46.3585,14.0862,506.000000,0.474948,-2.15525,0.0966417,1.50944E-07,
1759,0,2.85167 -0.0598252 0.0122714,46.1091,7.715,3937.000000,0.884749,46.1091,7.715,3937.000000,0.884749,2.85167,-0.0598252,0.0122714,
1760,1,1.91625 0.193147 -0.0221897,46.1598,7.69977,2511.000000,0.881518,46.1601,7.6995,2511.000000,0.8847491931,1.91625,0.193147,-0.0221897,
1761,0,-2.10002 0.780796 0.0736325,47.4744,13.1914,535.500000,0.589435,47.4744,13.1914,535.500000,0.589435,-2.10002,0.780796,0.0736325,
1762,0,-0.765455 0.253106 -0.0122705,47.4658,10.7179,1092.500000,1.75212,47.4658,10.7179,1092.500000,1.75212,-0.765455,0.253106,-0.0122705,
1763,0,-0.327505 -0.146495 -0.0368132,47.0652,9.96711,1967.500000,0.905558,47.065678,9.967002,1967.500000,0.9055577083,-0.327505,-0.146495,-0.0368132,
1764,0,0.470932 0.0935718 0.036813,46.1422,7.98853,3037.000000,0.399111,46.1422,7.98853,3037.000000,0.399111,0.470932,0.0935718,0.036813,
1765,0,-2.95905 -0.0322138 0.0490843,46.1144,7.91883,2229.000000,0.884749,46.1144,7.91883,2229.000000,0.884749,-2.95905,-0.0322138,0.0490843,
1766,0,-2.73509 0.0843674 0.0368131,46.1203,7.91921,2281.500000,0.601841,46.1203,7.91921,2281.500000,0.601841,-2.73509,0.0843674,0.0368131,
1767,0,0.81224 0.184844 0.0245422,46.1072,7.92963,1770.000000,0.884749,46.107398,7.92891,1751.000000,0.8847491931,0.81224,0.184844,0.0245422,
